t,pitch_deg,removed,min_before,min_after,closest_removed
0.000,0.0000,0,2.7410,2.7410,inf
0.100,0.0000,0,2.7312,2.7312,inf
0.200,0.0000,0,2.7416,2.7416,inf
0.300,0.0000,0,2.7404,2.7404,inf
0.400,0.0000,0,2.7397,2.7397,inf
0.500,0.0000,0,2.7292,2.7292,inf
0.600,0.0000,0,2.7381,2.7381,inf
0.700,0.0000,0,2.7321,2.7321,inf
0.800,0.0000,0,2.7247,2.7247,inf
0.900,0.0000,0,2.7298,2.7298,inf
1.000,0.0000,0,2.7323,2.7323,inf
1.100,0.0000,0,2.7288,2.7288,inf
1.200,0.0000,0,2.7331,2.7331,inf
1.300,0.0000,0,2.7352,2.7352,inf
1.400,0.0000,0,2.7224,2.7224,inf
1.500,0.0000,0,2.7314,2.7314,inf
1.600,0.0000,0,2.7458,2.7458,inf
1.700,0.0000,0,2.7232,2.7232,inf
1.800,0.0000,0,2.7258,2.7258,inf
1.900,0.0000,0,2.7391,2.7391,inf
2.000,0.0000,0,2.7389,2.7389,inf
2.100,0.0000,0,2.7348,2.7348,inf
2.200,0.0000,0,2.7362,2.7362,inf
2.300,0.0000,0,2.7377,2.7377,inf
2.400,0.0000,0,2.7410,2.7410,inf
2.500,0.0000,0,2.7429,2.7429,inf
2.600,0.0000,0,2.7331,2.7331,inf
2.700,0.0000,0,2.7348,2.7348,inf
2.800,0.0000,0,2.7355,2.7355,inf
2.900,0.0000,0,2.7318,2.7318,inf
3.000,0.0000,0,2.7398,2.7398,inf
3.100,0.0000,0,2.7302,2.7302,inf
3.200,0.0000,0,2.7336,2.7336,inf
3.300,0.0000,0,2.7285,2.7285,inf
3.400,0.0000,0,2.7370,2.7370,inf
3.500,0.0000,0,2.7444,2.7444,inf
3.600,0.0000,0,2.7306,2.7306,inf
3.700,0.0000,0,2.7338,2.7338,inf
3.800,0.0000,0,2.7248,2.7248,inf
3.900,0.0000,0,2.7284,2.7284,inf
4.000,0.0000,0,2.7328,2.7328,inf
4.100,0.0000,0,2.7437,2.7437,inf
4.200,0.0000,0,2.7428,2.7428,inf
4.300,0.0000,0,2.7374,2.7374,inf
4.400,0.0000,0,2.7365,2.7365,inf
4.500,0.0000,0,2.7266,2.7266,inf
4.600,0.0000,0,2.7368,2.7368,inf
4.700,0.0000,0,2.7433,2.7433,inf
4.800,0.0000,0,2.7436,2.7436,inf
4.900,0.0000,0,2.7388,2.7388,inf
5.000,0.0000,0,2.7382,2.7382,inf
5.100,0.0000,0,2.7447,2.7447,inf
5.200,0.0000,0,2.7449,2.7449,inf
5.300,0.0000,0,2.7390,2.7390,inf
5.400,0.0000,0,2.7287,2.7287,inf
5.500,0.0000,0,2.7365,2.7365,inf
5.600,0.0000,0,2.7325,2.7325,inf
5.700,0.0000,0,2.7312,2.7312,inf
5.800,0.0000,0,2.7293,2.7293,inf
5.900,0.0000,0,2.7448,2.7448,inf
6.000,0.0000,0,2.7288,2.7288,inf
6.100,0.0000,0,2.7326,2.7326,inf
6.200,0.0000,0,2.7294,2.7294,inf
6.300,0.0000,0,2.7381,2.7381,inf
6.400,0.0000,0,2.7394,2.7394,inf
6.500,0.0000,0,2.7393,2.7393,inf
6.600,0.0000,0,2.7363,2.7363,inf
6.700,0.0000,0,2.7434,2.7434,inf
6.800,0.0000,0,2.7252,2.7252,inf
6.900,0.0000,0,2.7343,2.7343,inf
7.000,0.0000,0,2.7379,2.7379,inf
7.100,0.0000,0,2.7287,2.7287,inf
7.200,0.0000,0,2.7334,2.7334,inf
7.300,0.0000,0,2.7336,2.7336,inf
7.400,0.0000,0,2.7278,2.7278,inf
7.500,0.0000,0,2.7302,2.7302,inf
7.600,0.0000,0,2.7240,2.7240,inf
7.700,0.0000,0,2.7305,2.7305,inf
7.800,0.0000,0,2.7326,2.7326,inf
7.900,0.0000,0,2.7317,2.7317,inf
8.000,0.0000,0,2.7334,2.7334,inf
8.100,0.0000,0,2.7336,2.7336,inf
8.300,0.0000,0,2.7325,2.7325,inf
8.400,0.0000,0,2.7305,2.7305,inf
8.500,0.0000,0,2.7349,2.7349,inf
8.600,0.0000,0,2.7305,2.7305,inf
8.700,0.0000,0,2.7351,2.7351,inf
8.800,0.0000,0,2.7282,2.7282,inf
8.900,0.0000,0,2.7325,2.7325,inf
9.000,0.0000,0,2.7339,2.7339,inf
9.100,0.0000,0,2.7310,2.7310,inf
9.200,0.0000,0,2.7345,2.7345,inf
9.300,0.0000,0,2.7357,2.7357,inf
9.400,0.0000,0,2.7322,2.7322,inf
9.500,0.0000,0,2.7357,2.7357,inf
9.600,0.0000,0,2.7362,2.7362,inf
9.700,0.0000,0,2.7321,2.7321,inf
9.800,0.0000,0,2.7354,2.7354,inf
9.900,0.0000,0,2.7305,2.7305,inf
10.000,0.0000,0,2.7313,2.7313,inf
10.100,0.0000,0,2.7395,2.7395,inf
10.200,0.0000,0,2.7396,2.7396,inf
10.300,0.0000,0,2.7433,2.7433,inf
10.400,0.0000,0,2.7381,2.7381,inf
10.500,0.0000,0,2.7375,2.7375,inf
10.600,0.0000,0,2.7361,2.7361,inf
10.700,0.0000,0,2.7295,2.7295,inf
10.800,0.0000,0,2.7395,2.7395,inf
10.900,0.0000,0,2.7436,2.7436,inf
11.000,0.0000,0,2.7352,2.7352,inf
11.100,0.0000,0,2.7418,2.7418,inf
11.200,0.0000,0,2.7196,2.7196,inf
11.300,0.0000,0,2.7371,2.7371,inf
11.400,0.0000,0,2.7327,2.7327,inf
11.500,0.0000,0,2.7285,2.7285,inf
11.600,0.0000,0,2.7325,2.7325,inf
11.700,0.0000,0,2.7372,2.7372,inf
11.800,0.0000,0,2.7270,2.7270,inf
11.900,0.0000,0,2.7400,2.7400,inf
12.000,0.0000,0,2.7397,2.7397,inf
12.100,0.0000,0,2.7390,2.7390,inf
12.200,0.0000,0,2.7371,2.7371,inf
12.300,0.0000,0,2.7376,2.7376,inf
12.400,0.0000,0,2.7277,2.7277,inf
12.500,0.0000,0,2.7345,2.7345,inf
12.600,0.0000,0,2.7340,2.7340,inf
12.700,0.0000,0,2.7450,2.7450,inf
12.800,0.0000,0,2.7391,2.7391,inf
12.900,0.0000,0,2.7276,2.7276,inf
13.000,0.0000,0,2.7296,2.7296,inf
13.100,0.0000,0,2.7338,2.7338,inf
13.200,0.0000,0,2.7380,2.7380,inf
13.300,0.0000,0,2.7325,2.7325,inf
13.400,0.0000,0,2.7361,2.7361,inf
13.500,0.0000,0,2.7275,2.7275,inf
13.600,0.0000,0,2.7346,2.7346,inf
13.700,0.0000,0,2.7275,2.7275,inf
13.800,0.0000,0,2.7323,2.7323,inf
13.900,0.0000,0,2.7330,2.7330,inf
14.000,0.0000,0,2.7405,2.7405,inf
14.100,0.0000,0,2.7347,2.7347,inf
14.200,0.0000,0,2.7392,2.7392,inf
14.300,0.0000,0,2.7349,2.7349,inf
14.400,0.0000,0,2.7338,2.7338,inf
14.500,0.0000,0,2.7380,2.7380,inf
14.600,0.0000,0,2.7364,2.7364,inf
14.700,0.0000,0,2.7271,2.7271,inf
14.800,0.0000,0,2.7357,2.7357,inf
14.900,0.0000,0,2.7347,2.7347,inf
15.000,0.0000,0,2.7357,2.7357,inf
15.100,0.0000,0,2.7281,2.7281,inf
15.200,0.0000,0,2.7360,2.7360,inf
15.300,0.0000,0,2.7295,2.7295,inf
15.400,0.0000,0,2.7309,2.7309,inf
15.500,0.0000,0,2.7324,2.7324,inf
15.600,0.0000,0,2.7464,2.7464,inf
15.700,0.0000,0,2.7357,2.7357,inf
15.800,0.0000,0,2.7258,2.7258,inf
15.900,0.0000,0,2.7339,2.7339,inf
16.000,0.0000,0,2.7245,2.7245,inf
16.100,0.0000,0,2.7257,2.7257,inf
16.200,0.0000,0,2.7359,2.7359,inf
16.300,0.0000,0,2.7338,2.7338,inf
16.400,0.0000,0,2.7302,2.7302,inf
16.500,0.0000,0,2.7385,2.7385,inf
16.600,0.0000,0,2.7274,2.7274,inf
16.700,0.0000,0,2.7310,2.7310,inf
16.800,0.0000,0,2.7324,2.7324,inf
16.900,0.0000,0,2.7287,2.7287,inf
17.000,0.0000,0,2.7259,2.7259,inf
17.100,0.0000,0,2.7296,2.7296,inf
17.200,0.0000,0,2.7328,2.7328,inf
17.300,0.0000,0,2.7303,2.7303,inf
17.400,0.0000,0,2.7353,2.7353,inf
17.500,0.0000,0,2.7367,2.7367,inf
17.600,0.0000,0,2.7384,2.7384,inf
17.700,0.0000,0,2.7328,2.7328,inf
17.800,0.0000,0,2.7306,2.7306,inf
17.900,0.0000,0,2.7336,2.7336,inf
18.000,0.0000,0,2.7197,2.7197,inf
18.100,0.0000,0,2.7340,2.7340,inf
18.200,0.0000,0,2.7338,2.7338,inf
18.300,0.0000,0,2.7328,2.7328,inf
18.400,0.0000,0,2.7249,2.7249,inf
18.500,0.0000,0,2.7372,2.7372,inf
18.600,0.0000,0,2.7366,2.7366,inf
18.700,0.0000,0,2.7200,2.7200,inf
18.800,0.0000,0,2.7381,2.7381,inf
18.900,0.0000,0,2.7413,2.7413,inf
19.000,0.0000,0,2.7322,2.7322,inf
19.100,0.0000,0,2.7369,2.7369,inf
19.200,0.0000,0,2.7388,2.7388,inf
19.300,0.0000,0,2.7428,2.7428,inf
19.400,0.0000,0,2.7393,2.7393,inf
19.500,0.0000,0,2.7392,2.7392,inf
19.600,0.0000,0,2.7405,2.7405,inf
19.700,0.0000,0,2.7361,2.7361,inf
19.800,0.0000,0,2.7319,2.7319,inf
19.900,0.0000,0,2.7265,2.7265,inf
20.000,0.0000,0,2.7409,2.7409,inf
20.100,0.0000,0,2.7425,2.7425,inf
20.200,0.0000,0,2.7353,2.7353,inf
20.300,0.0000,0,2.7284,2.7284,inf
20.400,0.0000,0,2.7185,2.7185,inf
20.500,0.0000,0,2.7299,2.7299,inf
20.600,0.0000,0,2.7374,2.7374,inf
20.700,0.0000,0,2.7316,2.7316,inf
20.800,0.0000,0,2.7268,2.7268,inf
20.900,0.0000,0,2.7368,2.7368,inf
21.000,0.0000,0,2.7276,2.7276,inf
21.100,0.0000,0,2.7394,2.7394,inf
21.200,0.0000,0,2.7371,2.7371,inf
21.300,0.0000,0,2.7309,2.7309,inf
21.400,0.0000,0,2.7416,2.7416,inf
21.500,0.0000,0,2.7349,2.7349,inf
21.600,0.0000,0,2.7291,2.7291,inf
21.700,0.0000,0,2.7168,2.7168,inf
21.800,0.0000,0,2.7285,2.7285,inf
21.900,0.0000,0,2.7321,2.7321,inf
22.000,0.0000,0,2.7341,2.7341,inf
22.100,0.0000,0,2.7403,2.7403,inf
22.200,0.0000,0,2.7369,2.7369,inf
22.300,0.0000,0,2.7358,2.7358,inf
22.400,0.0000,0,2.7257,2.7257,inf
22.500,0.0000,0,2.7398,2.7398,inf
22.600,0.0000,0,2.7333,2.7333,inf
22.700,0.0000,0,2.7262,2.7262,inf
22.800,0.0000,0,2.7323,2.7323,inf
22.900,0.0000,0,2.7260,2.7260,inf
23.000,0.0000,0,2.7389,2.7389,inf
23.100,0.0000,0,2.7431,2.7431,inf
23.200,0.0000,0,2.7379,2.7379,inf
23.300,0.0000,0,2.7306,2.7306,inf
23.400,0.0000,0,2.7454,2.7454,inf
23.500,0.0000,0,2.7336,2.7336,inf
23.600,0.0000,0,2.7231,2.7231,inf
23.700,0.0000,0,2.7385,2.7385,inf
23.800,0.0000,0,2.7333,2.7333,inf
23.900,0.0000,0,2.7379,2.7379,inf
24.000,0.0000,0,2.7343,2.7343,inf
24.100,0.0000,0,2.7333,2.7333,inf
24.200,0.0000,0,2.7335,2.7335,inf
24.300,0.0000,0,2.7355,2.7355,inf
24.400,0.0000,0,2.7310,2.7310,inf
24.500,0.0000,0,2.7363,2.7363,inf
24.600,0.0000,0,2.7265,2.7265,inf
24.700,0.0000,0,2.7315,2.7315,inf
24.800,0.0000,0,2.7375,2.7375,inf
24.900,0.0000,0,2.7370,2.7370,inf
25.000,0.0000,0,2.7331,2.7331,inf
25.100,0.0000,0,2.7344,2.7344,inf
25.200,0.0000,0,2.7345,2.7345,inf
25.300,0.0000,0,2.7352,2.7352,inf
25.400,0.0000,0,2.7366,2.7366,inf
25.500,0.0000,0,2.7164,2.7164,inf
25.600,0.0000,0,2.7279,2.7279,inf
25.700,0.0000,0,2.7390,2.7390,inf
25.800,0.0000,0,2.7326,2.7326,inf
25.900,0.0000,0,2.7416,2.7416,inf
26.000,0.0000,0,2.7403,2.7403,inf
26.100,0.0000,0,2.7385,2.7385,inf
26.200,0.0000,0,2.7296,2.7296,inf
26.300,0.0000,0,2.7245,2.7245,inf
26.400,0.0000,0,2.7286,2.7286,inf
26.500,0.0000,0,2.7375,2.7375,inf
26.600,0.0000,0,2.7225,2.7225,inf
26.700,0.0000,0,2.7371,2.7371,inf
26.800,0.0000,0,2.7205,2.7205,inf
26.900,0.0000,0,2.7374,2.7374,inf
27.000,0.0000,0,2.7358,2.7358,inf
27.100,0.0000,0,2.7298,2.7298,inf
27.200,0.0000,0,2.7276,2.7276,inf
27.300,0.0000,0,2.7386,2.7386,inf
27.400,0.0000,0,2.7396,2.7396,inf
27.500,0.0000,0,2.7368,2.7368,inf
27.600,0.0000,0,2.7372,2.7372,inf
27.700,0.0000,0,2.7368,2.7368,inf
27.800,0.0000,0,2.7298,2.7298,inf
27.900,0.0000,0,2.7348,2.7348,inf
28.000,0.0000,0,2.7377,2.7377,inf
28.100,0.0000,0,2.7189,2.7189,inf
28.200,0.0000,0,2.7264,2.7264,inf
28.300,0.0000,0,2.7331,2.7331,inf
28.400,0.0000,0,2.7351,2.7351,inf
28.500,0.0000,0,2.7258,2.7258,inf
28.600,0.0000,0,2.7386,2.7386,inf
28.700,0.0000,0,2.7333,2.7333,inf
28.800,0.0000,0,2.7359,2.7359,inf
28.900,0.0000,0,2.7420,2.7420,inf
29.000,0.0000,0,2.7342,2.7342,inf
29.100,0.0000,0,2.7370,2.7370,inf
29.200,0.0000,0,2.7355,2.7355,inf
29.300,0.0000,0,2.7363,2.7363,inf
29.400,0.0000,0,2.7381,2.7381,inf
29.500,0.0000,0,2.7254,2.7254,inf
29.600,0.0000,0,2.7285,2.7285,inf
29.700,0.0000,0,2.7402,2.7402,inf
29.800,0.0000,0,2.7367,2.7367,inf
29.900,0.0000,0,2.7390,2.7390,inf
30.000,0.0000,0,2.7371,2.7371,inf
30.100,0.0000,0,2.7410,2.7410,inf
30.200,0.0000,0,2.7377,2.7377,inf
30.300,0.0000,0,2.7365,2.7365,inf
30.400,0.0000,0,2.7290,2.7290,inf
30.500,0.0000,0,2.7376,2.7376,inf
30.600,0.0000,0,2.7311,2.7311,inf
30.700,0.0000,0,2.7388,2.7388,inf
30.800,0.0000,0,2.7329,2.7329,inf
30.900,0.0000,0,2.7384,2.7384,inf
31.000,0.0000,0,2.7262,2.7262,inf
31.100,0.0000,0,2.7369,2.7369,inf
31.200,0.0000,0,2.7370,2.7370,inf
31.300,0.0000,0,2.7290,2.7290,inf
31.400,0.0000,0,2.7396,2.7396,inf
31.500,0.0000,0,2.7408,2.7408,inf
31.600,0.0000,0,2.7413,2.7413,inf
31.700,0.0000,0,2.7367,2.7367,inf
31.800,0.0000,0,2.7242,2.7242,inf
31.900,0.0000,0,2.7384,2.7384,inf
32.000,0.0000,0,2.7313,2.7313,inf
32.100,0.0000,0,2.7416,2.7416,inf
32.200,0.0000,0,2.7284,2.7284,inf
32.300,0.0000,0,2.7251,2.7251,inf
32.400,0.0000,0,2.7330,2.7330,inf
32.500,0.0000,0,2.7359,2.7359,inf
32.600,0.0000,0,2.7291,2.7291,inf
32.700,0.0000,0,2.7347,2.7347,inf
32.800,0.0000,0,2.7440,2.7440,inf
32.900,0.0000,0,2.7231,2.7231,inf
33.000,0.0000,0,2.7404,2.7404,inf
33.100,0.0000,0,2.7312,2.7312,inf
33.200,0.0000,0,2.7378,2.7378,inf
33.300,0.0000,0,2.7381,2.7381,inf
33.400,0.0000,0,2.7316,2.7316,inf
33.500,0.0000,0,2.7335,2.7335,inf
33.600,0.0000,0,2.7310,2.7310,inf
33.700,0.0000,0,2.7321,2.7321,inf
33.800,0.0000,0,2.7370,2.7370,inf
33.900,0.0000,0,2.7244,2.7244,inf
34.000,0.0000,0,2.7361,2.7361,inf
34.100,0.0000,0,2.7353,2.7353,inf
34.200,0.0000,0,2.7335,2.7335,inf
34.300,0.0000,0,2.7335,2.7335,inf
34.400,0.0000,0,2.7321,2.7321,inf
34.500,0.0000,0,2.7368,2.7368,inf
34.600,0.0000,0,2.7337,2.7337,inf
34.700,0.0000,0,2.7376,2.7376,inf
34.800,0.0000,0,2.7260,2.7260,inf
34.900,0.0000,0,2.7326,2.7326,inf
35.000,0.0000,0,2.7380,2.7380,inf
35.100,0.0000,0,2.7300,2.7300,inf
35.200,0.0000,0,2.7342,2.7342,inf
35.300,0.0000,0,2.7406,2.7406,inf
35.400,0.0000,0,2.7378,2.7378,inf
35.500,0.0000,0,2.7371,2.7371,inf
35.600,0.0000,0,2.7406,2.7406,inf
35.700,0.0000,0,2.7383,2.7383,inf
35.800,0.0000,0,2.7366,2.7366,inf
35.900,0.0000,0,2.7322,2.7322,inf
36.000,0.0000,0,2.7393,2.7393,inf
36.100,0.0000,0,2.7261,2.7261,inf
36.200,0.0000,0,2.7277,2.7277,inf
36.300,0.0000,0,2.7407,2.7407,inf
36.400,0.0000,0,2.7372,2.7372,inf
36.500,0.0000,0,2.7324,2.7324,inf
36.600,0.0000,0,2.7319,2.7319,inf
36.700,0.0000,0,2.7369,2.7369,inf
36.800,0.0000,0,2.7269,2.7269,inf
36.900,0.0000,0,2.7311,2.7311,inf
37.000,0.0000,0,2.7326,2.7326,inf
37.100,0.0000,0,2.7389,2.7389,inf
37.200,0.0000,0,2.7308,2.7308,inf
37.300,0.0000,0,2.7373,2.7373,inf
37.400,0.0000,0,2.7389,2.7389,inf
37.500,0.0000,0,2.7468,2.7468,inf
37.600,0.0000,0,2.7378,2.7378,inf
37.700,0.0000,0,2.7427,2.7427,inf
37.800,0.0000,0,2.7413,2.7413,inf
37.900,0.0000,0,2.7509,2.7509,inf
38.000,0.0000,0,2.7564,2.7564,inf
38.100,0.0000,0,2.7391,2.7391,inf
38.200,0.0000,0,2.7526,2.7526,inf
38.300,0.0000,0,2.7501,2.7501,inf
38.400,0.0000,0,2.7590,2.7590,inf
38.500,0.0000,0,2.7587,2.7587,inf
38.600,0.0000,0,2.7587,2.7587,inf
38.700,0.0000,0,2.7642,2.7642,inf
38.800,0.0000,0,2.7817,2.7817,inf
38.900,0.0000,0,2.7841,2.7841,inf
39.000,0.0000,0,2.7777,2.7777,inf
39.100,0.0000,0,2.7986,2.7986,inf
39.200,0.0000,0,2.8118,2.8118,inf
39.300,0.0000,0,2.7795,2.7795,inf
39.400,0.0000,0,2.8158,2.8158,inf
39.500,0.0000,0,2.7998,2.7998,inf
39.600,0.0000,0,2.7916,2.7916,inf
39.700,0.0000,0,2.7960,2.7960,inf
39.800,0.0000,0,2.8043,2.8043,inf
39.900,0.0000,0,2.7868,2.7868,inf
40.000,0.0000,0,2.7980,2.7980,inf
40.100,0.0000,0,2.8076,2.8076,inf
40.200,0.0000,0,2.7912,2.7912,inf
40.300,0.0000,0,2.7894,2.7894,inf
40.400,0.0000,0,2.7885,2.7885,inf
40.500,0.0000,0,2.7994,2.7994,inf
40.600,0.0000,0,2.7727,2.7727,inf
40.700,0.0000,0,2.7886,2.7886,inf
40.800,0.0000,0,2.7929,2.7929,inf
40.900,0.0000,0,2.8061,2.8061,inf
41.000,0.0000,0,2.7928,2.7928,inf
41.100,0.0000,0,2.8060,2.8060,inf
41.200,0.0000,0,2.7899,2.7899,inf
41.300,0.0000,0,2.7883,2.7883,inf
41.400,0.0000,0,2.7928,2.7928,inf
41.500,0.0000,0,2.7926,2.7926,inf
41.600,0.0000,0,2.7999,2.7999,inf
41.700,0.0000,0,2.7982,2.7982,inf
41.800,0.0000,0,2.8006,2.8006,inf
41.900,0.0000,0,2.7953,2.7953,inf
42.000,0.0000,0,2.7923,2.7923,inf
42.100,0.0000,0,2.7977,2.7977,inf
42.200,0.0000,0,2.7890,2.7890,inf
42.300,0.0000,0,2.7882,2.7882,inf
42.400,0.0000,0,2.7732,2.7732,inf
42.500,0.0000,0,2.7982,2.7982,inf
42.600,0.0000,0,2.7961,2.7961,inf
42.700,0.0000,0,2.7920,2.7920,inf
42.800,0.0000,0,2.7987,2.7987,inf
42.900,0.0000,0,2.8055,2.8055,inf
43.000,0.0000,0,2.8061,2.8061,inf
43.100,0.0000,0,2.7822,2.7822,inf
43.200,0.0000,0,2.7912,2.7912,inf
43.300,0.0000,0,2.8189,2.8189,inf
43.400,0.0000,0,2.8026,2.8026,inf
43.500,0.0000,0,2.7941,2.7941,inf
43.600,0.0000,0,2.7941,2.7941,inf
43.700,0.0000,0,2.8023,2.8023,inf
43.800,0.0000,0,2.7990,2.7990,inf
43.900,0.0000,0,2.8019,2.8019,inf
44.000,0.0000,0,2.8074,2.8074,inf
44.100,0.0000,0,2.7947,2.7947,inf
44.200,0.0000,0,2.8002,2.8002,inf
44.300,0.0000,0,2.7976,2.7976,inf
44.400,0.0000,0,2.7893,2.7893,inf
44.500,0.0000,0,2.7909,2.7909,inf
44.600,0.0000,0,2.7959,2.7959,inf
44.700,0.0000,0,2.7989,2.7989,inf
44.800,0.0000,0,2.7872,2.7872,inf
44.900,0.0000,0,2.7865,2.7865,inf
45.000,0.0000,0,2.7945,2.7945,inf
45.100,0.0000,0,2.7988,2.7988,inf
45.200,0.0000,0,2.7994,2.7994,inf
45.300,0.0000,0,2.8007,2.8007,inf
45.400,0.0000,0,2.8000,2.8000,inf
45.500,0.0000,0,2.8061,2.8061,inf
45.600,0.0000,0,2.7918,2.7918,inf
45.700,0.0000,0,2.8013,2.8013,inf
45.800,0.0000,0,2.7968,2.7968,inf
45.900,0.0000,0,2.7918,2.7918,inf
46.000,0.0000,0,2.7927,2.7927,inf
46.100,0.0000,0,2.7928,2.7928,inf
46.200,0.0000,0,2.7977,2.7977,inf
46.300,0.0000,0,2.7976,2.7976,inf
46.400,0.0000,0,2.8054,2.8054,inf
46.500,0.0000,0,2.7951,2.7951,inf
46.600,0.0000,0,2.8030,2.8030,inf
46.700,0.0000,0,2.7889,2.7889,inf
46.800,0.0000,0,2.8012,2.8012,inf
46.900,0.0000,0,2.7862,2.7862,inf
47.000,0.0000,0,2.7963,2.7963,inf
47.100,0.0000,0,2.7914,2.7914,inf
47.200,0.0000,0,2.7755,2.7755,inf
47.300,0.0000,0,2.7972,2.7972,inf
47.400,0.0000,0,2.7978,2.7978,inf
47.500,0.0000,0,2.7907,2.7907,inf
47.600,0.0000,0,2.7723,2.7723,inf
47.700,0.0000,0,2.7934,2.7934,inf
47.800,0.0000,0,2.7928,2.7928,inf
47.900,0.0000,0,2.7871,2.7871,inf
48.000,0.0000,0,2.7731,2.7731,inf
48.100,0.0000,0,2.7750,2.7750,inf
48.200,0.0000,0,2.7828,2.7828,inf
48.300,0.0000,0,2.7834,2.7834,inf
48.400,0.0000,0,2.7788,2.7788,inf
48.500,0.0000,0,2.7767,2.7767,inf
48.600,0.0000,0,2.7846,2.7846,inf
48.700,0.0000,0,2.7747,2.7747,inf
48.800,0.0000,0,2.7781,2.7781,inf
48.900,0.0000,0,2.7796,2.7796,inf
49.000,0.0000,0,2.7747,2.7747,inf
49.100,0.0000,0,2.7797,2.7797,inf
49.200,0.0000,0,2.7840,2.7840,inf
49.300,0.0000,0,2.7877,2.7877,inf
49.400,0.0000,0,2.7679,2.7679,inf
49.500,0.0000,0,2.7771,2.7771,inf
49.600,0.0000,0,2.7759,2.7759,inf
49.700,0.0000,0,2.7755,2.7755,inf
49.800,0.0000,0,2.7637,2.7637,inf
49.900,0.0000,0,2.7786,2.7786,inf
50.000,0.0000,0,2.7763,2.7763,inf
50.100,0.0000,0,2.7757,2.7757,inf
50.200,0.0000,0,2.7786,2.7786,inf
50.300,0.0000,0,2.7684,2.7684,inf
50.400,0.0000,0,2.7774,2.7774,inf
50.500,0.0000,0,2.7730,2.7730,inf
50.600,0.0000,0,2.7723,2.7723,inf
50.700,0.0000,0,2.7769,2.7769,inf
50.800,0.0000,0,2.7490,2.7490,inf
50.900,0.0000,0,2.7824,2.7824,inf
51.000,0.0000,0,2.7611,2.7611,inf
51.100,0.0000,0,2.7651,2.7651,inf
51.200,0.0000,0,2.7747,2.7747,inf
51.300,0.0000,0,2.7692,2.7692,inf
51.400,0.0000,0,2.7789,2.7789,inf
51.500,0.0000,0,2.7877,2.7877,inf
51.600,0.0000,0,2.7623,2.7623,inf
51.700,0.0000,0,2.7798,2.7798,inf
51.800,0.0000,0,2.7720,2.7720,inf
51.900,0.0000,0,2.7643,2.7643,inf
52.000,0.0000,0,2.7824,2.7824,inf
52.100,0.0000,0,2.7632,2.7632,inf
52.200,0.0000,0,2.7751,2.7751,inf
52.300,0.0000,0,2.7675,2.7675,inf
52.400,0.0000,0,2.7775,2.7775,inf
52.500,0.0000,0,2.7575,2.7575,inf
52.600,0.0000,0,2.7695,2.7695,inf
52.700,0.0000,0,2.7684,2.7684,inf
52.800,0.0000,0,2.7702,2.7702,inf
52.900,0.0000,0,2.7544,2.7544,inf
53.000,0.0000,0,2.7587,2.7587,inf
53.100,0.0000,0,2.7579,2.7579,inf
53.200,0.0000,0,2.7766,2.7766,inf
53.300,0.0000,0,2.7699,2.7699,inf
53.400,0.0000,0,2.7629,2.7629,inf
53.500,0.0000,0,2.7582,2.7582,inf
53.600,0.0000,0,2.7581,2.7581,inf
53.700,0.0000,0,2.7709,2.7709,inf
53.800,0.0000,0,2.7588,2.7588,inf
53.900,0.0000,0,2.7615,2.7615,inf
54.000,0.0000,0,2.7557,2.7557,inf
54.100,0.0000,0,2.7622,2.7622,inf
54.200,0.0000,0,2.7685,2.7685,inf
54.300,0.0000,0,2.7529,2.7529,inf
54.400,0.0000,0,2.7738,2.7738,inf
54.500,0.0000,0,2.7659,2.7659,inf
54.600,0.0000,0,2.7595,2.7595,inf
54.700,0.0000,0,2.7666,2.7666,inf
54.800,0.0000,0,2.7685,2.7685,inf
54.900,0.0000,0,2.7630,2.7630,inf
55.000,0.0000,0,2.7548,2.7548,inf
55.100,0.0000,0,2.7577,2.7577,inf
55.200,0.0000,0,2.7581,2.7581,inf
55.300,0.0000,0,2.7641,2.7641,inf
55.400,0.0000,0,2.7571,2.7571,inf
55.500,0.0000,0,2.7634,2.7634,inf
55.600,0.0000,0,2.7557,2.7557,inf
55.700,0.0000,0,2.7556,2.7556,inf
55.800,0.0000,0,2.7569,2.7569,inf
55.900,0.0000,0,2.7627,2.7627,inf
56.000,0.0000,0,2.7457,2.7457,inf
56.100,0.0000,0,2.7510,2.7510,inf
56.200,0.0000,0,2.7480,2.7480,inf
56.300,0.0000,0,2.7566,2.7566,inf
56.400,0.0000,0,2.7458,2.7458,inf
56.500,0.0000,0,2.7439,2.7439,inf
56.600,0.0000,0,2.7454,2.7454,inf
56.700,0.0000,0,2.7407,2.7407,inf
56.800,0.0000,0,2.7444,2.7444,inf
56.900,0.0000,0,2.7286,2.7286,inf
57.000,0.0000,0,2.7384,2.7384,inf
57.100,0.0000,0,2.7325,2.7325,inf
57.200,0.0000,0,2.7255,2.7255,inf
57.300,0.0000,0,2.7314,2.7314,inf
57.400,0.0000,0,2.7198,2.7198,inf
57.500,0.0000,0,2.7412,2.7412,inf
57.600,0.0000,0,2.7346,2.7346,inf
57.700,0.0000,0,2.7367,2.7367,inf
57.800,0.0000,0,2.7315,2.7315,inf
57.900,0.0000,0,2.7305,2.7305,inf
58.000,0.0000,0,2.7327,2.7327,inf
58.100,0.0000,0,2.7333,2.7333,inf
58.200,0.0000,0,2.7412,2.7412,inf
